2016.084525431426 127.96774193548387
2016.160819709355 136.46428571428572
2016.2452883742053 153.7
2016.327032243415 146.93333333333334
2016.4115009082652 128.51612903225808
2016.493244777475 114.16666666666667
2016.5777134423251 104.3225806451613
2016.6621821071753 103.9
2016.743925976385 102.36666666666666
2016.8283946412353 99.29032258064517
2016.910138510445 100.7
2016.9946071752952 101.45161290322581
2017.084525431426 127.96774193548387
2017.160819709355 136.46428571428572
2017.2452883742053 153.7
2017.327032243415 146.93333333333334
2017.4115009082652 128.51612903225808
2017.493244777475 114.16666666666667
2017.5777134423251 104.3225806451613
2017.6621821071753 103.9
2017.743925976385 102.36666666666666
2017.8283946412353 99.29032258064517
2017.910138510445 100.7
2017.9946071752952 101.45161290322581
2018.084525431426 124.83870967741936
2018.160819709355 141.92857142857142
2018.2452883742053 147.09677419354838
2018.327032243415 143.4
2018.4115009082652 129.06451612903226
2018.493244777475 89.19047619047619
2018.5777134423251 126.05
2018.6621821071753 109.74193548387096
2018.7384763851044 105.57692307692308
2018.8283946412353 96.96666666666667
2018.910138510445 94.06666666666666
2018.9646344232515 82.35
2019.084525431426 107.90322580645162
2019.160819709355 131.46428571428572
2019.2452883742053 138.41935483870967
2019.3243074477748 144.48275862068965
2019.4115009082652 121.7741935483871
2019.493244777475 106.33333333333333
2019.5777134423251 98.48387096774194
2019.6621821071753 100.09677419354838
2019.7412011807448 93.62068965517241
2019.8283946412353 94.16129032258064
2019.910138510445 84.23333333333333
2019.9946071752952 97.95
2020.084525431426 108.83870967741936
2020.1635445049956 127.41379310344827
2020.2452883742053 144.03225806451613
2020.327032243415 142.26666666666668
2020.4115009082652 125.06451612903226
2020.493244777475 112.76666666666667
2020.5777134423251 99.87096774193549
2020.6621821071753 105.29032258064517
2020.743925976385 107.86666666666666
2020.8283946412353 105.80645161290323
2020.910138510445 98.66666666666667
2020.9946071752952 105.25806451612904
2021.084525431426 126.64516129032258
2021.160819709355 143.78571428571428
2021.2452883742053 165.51612903225808
2021.327032243415 163.27586206896552
2021.4115009082652 144.67741935483872
2021.493244777475 128.6206896551724
2021.5777134423251 119.53333333333333
2021.6621821071753 109.41935483870968
2021.743925976385 113.66666666666667
2021.8283946412353 106.29032258064517
2021.910138510445 104.86666666666666
2021.9946071752952 106.80645161290323
2022.0818006357856 122.8
2022.160819709355 150.34615384615384
2022.2452883742053 165.48387096774192
2022.327032243415 165.0
2022.4115009082652 147.5483870967742
2022.493244777475 131.23333333333332
2022.5777134423251 124.43333333333334
2022.6621821071753 123.3225806451613
2022.743925976385 122.13333333333334
2022.8283946412353 115.28571428571429
2022.910138510445 105.83333333333333
2022.9946071752952 96.8
